"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.COMMANDS","Answer.WritingTexts","Approve","Reject"
"3TD33TP5DL31295LF9V8ZXWAV9HBAJ","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:23 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:23 PDT 2015","","","3UJ1CZ6IZHQ6Z98ZL1VN6VM8TVWS55","AJPQEZBVJXVE9","Approved","Fri Oct 02 14:28:45 PDT 2015","Fri Oct 02 14:29:08 PDT 2015","Fri Oct 02 22:29:08 PDT 2015","2015-10-03 05:32:38 UTC","","","23","100% (28/28)","100% (28/28)","100% (28/28)","Place a block in the middle of the grid <br> Place two blocks on the bottom of the last block <br> Place a block below the last block <br> Place a block to the left of the last block <br> Place two blocks to the left of the last block <br> Place a block to the left of the last block <br> Place a block below the last block <br> Place two blocks on the bottom of the last block <br> Place a block below the last block <br> Place a block to the right of the last block","ADD 2 2
ADD 1 2
ADD 0 2
DEL 0 2
DEL 1 2
ADD 3 2
ADD 4 2"
"3ZTE0JGGCET9EIRS3SWLBCMX2BLOC2","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","3AMYWKA6YBNNKLGKJ3OJEWQ7S146O2","A34DWBBWZRLO1X","Approved","Fri Oct 02 14:29:42 PDT 2015","Fri Oct 02 14:29:58 PDT 2015","Fri Oct 02 22:29:58 PDT 2015","2015-10-03 05:32:39 UTC","","","16","100% (94/94)","100% (94/94)","100% (94/94)","Place a block in the middle of the grid <br> Place two blocks on top of the last block <br> Place a block to the right of the last block <br> Place a block to the right of the last block <br> Place a block below the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place a block on the bottom of the last block <br> Place a block to the left of the last block <br> Place a block below the last block","ADD 2 2
ADD 1 2
ADD 0 2
ADD 0 3
ADD 0 4
ADD 1 4
ADD 1 3
ADD 2 1
ADD 3 1"
"3ZTE0JGGCET9EIRS3SWLBCMX2BLOC2","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","3RANCT1ZVFIO32HCBGH0OI4OOO0BU2","A3RR85PK3AV9TU","Approved","Fri Oct 02 14:04:51 PDT 2015","Fri Oct 02 14:06:19 PDT 2015","Fri Oct 02 22:06:19 PDT 2015","2015-10-03 05:07:36 UTC","","","88","100% (1/1)","100% (1/1)","100% (1/1)","Place a block in the middle of the grid <br> Place two blocks on top of the last block <br> Place a block to the right of the last block <br> Place a block to the right of the last block <br> Place a block below the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place a block on the bottom of the last block <br> Place a block to the left of the last block <br> Place a block below the last block","ADD 2 2
ADD 1 2
ADD 0 2
ADD 0 3
ADD 0 4
ADD 1 4
ADD 1 3
DEL 1 2
DEL 0 2
DEL 0 3
DEL 0 4
DEL 1 4
DEL 1 3
ADD 1 2
ADD 0 2
ADD 0 3
ADD 0 4
ADD 1 4
ADD 1 3
DEL 1 3
DEL 1 4
DEL 0 4
DEL 0 3
ADD 0 3
ADD 0 4
ADD 1 4
ADD 1 3
ADD 2 1
ADD 3 1"
"3AC6MFV69KJCUUGFRTL321QHZ7TZHO","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","3DH6GAKTYYQ1294XRVUSDLH4BFYYZU","A312KFQ78WB3A4","Approved","Fri Oct 02 14:22:57 PDT 2015","Fri Oct 02 14:31:04 PDT 2015","Fri Oct 02 22:31:04 PDT 2015","2015-10-03 05:32:40 UTC","","","487","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block on the bottom of the last block <br> Place two blocks to the right of the last block <br> Place a block on top of the last block <br> Place a block on top of the last block <br> Place two blocks to the left of the last block <br> Place a block above the last block <br> Place a block to the left of the last block <br> Place a block on the bottom of the last block <br> Place a block below the last block","ADD 2 2
ADD 3 2
ADD 3 3
ADD 3 4
ADD 2 4
ADD 1 4
ADD 1 3
ADD 1 2
ADD 0 2
ADD 0 1
ADD 1 1
ADD 2 1"
"3AC6MFV69KJCUUGFRTL321QHZ7TZHO","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","3XM0HYN6NK09I0L04LKWFKNAJ4NEPB","A34DWBBWZRLO1X","Approved","Fri Oct 02 14:20:43 PDT 2015","Fri Oct 02 14:21:01 PDT 2015","Fri Oct 02 22:21:01 PDT 2015","2015-10-03 05:22:38 UTC","","","18","100% (94/94)","100% (94/94)","100% (94/94)","Place a block in the middle of the grid <br> Place a block on the bottom of the last block <br> Place two blocks to the right of the last block <br> Place a block on top of the last block <br> Place a block on top of the last block <br> Place two blocks to the left of the last block <br> Place a block above the last block <br> Place a block to the left of the last block <br> Place a block on the bottom of the last block <br> Place a block below the last block","ADD 2 2
ADD 3 2
ADD 3 3
ADD 3 4
ADD 2 4
ADD 2 3
ADD 1 2
ADD 1 1
ADD 2 1
ADD 3 1"
"3XAOZ9UYRZSSCRUA28Z5JLY6DFD1QY","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","3KV0LJBBH2MS61TSYBC4XNSYTO2RM5","A1KF05U5IO9AFG","Approved","Fri Oct 02 14:32:36 PDT 2015","Fri Oct 02 14:32:56 PDT 2015","Fri Oct 02 22:32:56 PDT 2015","2015-10-03 05:37:36 UTC","","","20","100% (38/38)","100% (38/38)","100% (38/38)","Place a block in the middle of the grid <br> Place a block to the left of the last block <br> Place a block on top of the last block <br> Place two blocks to the right of the last block <br> Place a block above the last block <br> Place a block on top of the last block <br> Place a block on top of the last block <br> Place a block on top of the last block <br> Place a block to the left of the last block <br> Place a block below the last block","ADD 2 2
ADD 2 1
ADD 1 1
ADD 1 2
ADD 1 3
ADD 0 3"
"3XAOZ9UYRZSSCRUA28Z5JLY6DFD1QY","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","3NS0A6KXC491GIJXXP8M6LA06J7ZGW","A312KFQ78WB3A4","Approved","Fri Oct 02 14:15:14 PDT 2015","Fri Oct 02 14:22:15 PDT 2015","Fri Oct 02 22:22:15 PDT 2015","2015-10-03 05:22:39 UTC","","","421","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block to the left of the last block <br> Place a block on top of the last block <br> Place two blocks to the right of the last block <br> Place a block above the last block <br> Place a block on top of the last block <br> Place a block on top of the last block <br> Place a block on top of the last block <br> Place a block to the left of the last block <br> Place a block below the last block","ADD 2 2
ADD 2 1
ADD 1 1
ADD 1 2
ADD 1 3
ADD 0 3
ADD 0 2"
"3KL228NDMVN353MI7M0BUMQ3GY3GKK","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:23 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:23 PDT 2015","","","3I2PTA7R3TVX4CEP0KAODKQP8X4KQR","A312KFQ78WB3A4","Approved","Fri Oct 02 14:20:05 PDT 2015","Fri Oct 02 14:27:29 PDT 2015","Fri Oct 02 22:27:29 PDT 2015","2015-10-03 05:27:40 UTC","","","444","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block to the right of the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place a block above the last block <br> Place a block to the right of the last block <br> Place a block below the last block <br> Place a block to the left of the last block <br> Place two blocks below the last block <br> Place a block on the bottom of the last block","ADD 2 2
ADD 2 1
DEL 2 1
ADD 2 3
ADD 3 3
ADD 3 4
ADD 2 4
ADD 4 3"
"3KL228NDMVN353MI7M0BUMQ3GY3GKK","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:23 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:23 PDT 2015","","","3IFS6Q0HJIKIBX3ESLEHV4QDYH1IS4","AJPQEZBVJXVE9","Approved","Fri Oct 02 14:26:50 PDT 2015","Fri Oct 02 14:27:13 PDT 2015","Fri Oct 02 22:27:13 PDT 2015","2015-10-03 05:27:39 UTC","","","23","100% (28/28)","100% (28/28)","100% (28/28)","Place a block in the middle of the grid <br> Place a block to the right of the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place a block above the last block <br> Place a block to the right of the last block <br> Place a block below the last block <br> Place a block to the left of the last block <br> Place two blocks below the last block <br> Place a block on the bottom of the last block","ADD 2 2
ADD 2 4
DEL 2 4
ADD 2 3
ADD 3 3
ADD 3 4
ADD 2 4
ADD 4 4"
"3BAKUKE49HDSOS9AFNO5OB8B91F1RZ","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","39O5D9O87TTNEDWZAWHUCTK6TWIC34","A21YQXPL0SNNR2","Approved","Fri Oct 02 14:20:54 PDT 2015","Fri Oct 02 14:21:06 PDT 2015","Fri Oct 02 22:21:06 PDT 2015","2015-10-03 05:22:38 UTC","","","12","100% (17/17)","100% (17/17)","100% (17/17)","Place a block in the middle of the grid <br> Place two blocks on the bottom of the last block <br> Place a block to the right of the last block <br> Place a block on top of the last block <br> Place a block above the last block <br> Place a block above the last block <br> Place a block above the last block <br> Place two blocks on top of the last block <br> Place a block to the right of the last block <br> Place a block on the bottom of the last block","ADD 2 2
ADD 3 2
ADD 3 3
DEL 3 3
ADD 3 3
ADD 2 3
ADD 1 3
ADD 0 3"
"3BAKUKE49HDSOS9AFNO5OB8B91F1RZ","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","3FK0YFF9PZH3PV4ILNI5LG0E5NSVVK","A2HM35CWB7IIFM","Approved","Fri Oct 02 14:32:40 PDT 2015","Fri Oct 02 14:33:00 PDT 2015","Fri Oct 02 22:33:00 PDT 2015","2015-10-03 05:37:36 UTC","","","20","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place two blocks on the bottom of the last block <br> Place a block to the right of the last block <br> Place a block on top of the last block <br> Place a block above the last block <br> Place a block above the last block <br> Place a block above the last block <br> Place two blocks on top of the last block <br> Place a block to the right of the last block <br> Place a block on the bottom of the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 3
ADD 3 3
ADD 2 3
ADD 1 3
ADD 0 3
ADD 0 4
ADD 1 4"
"30P8I9JKOIMJ5HRAPUVRSYAV6NW5VD","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:23 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:23 PDT 2015","","","3M0BCWMB8VX1V66H6GW166PL94FBW5","A2HM35CWB7IIFM","Approved","Fri Oct 02 14:35:40 PDT 2015","Fri Oct 02 14:35:57 PDT 2015","Fri Oct 02 22:35:57 PDT 2015","2015-10-03 05:37:39 UTC","","","17","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block on the bottom of the last block <br> Place a block below the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place two blocks on top of the last block <br> Place a block to the left of the last block <br> Place a block above the last block <br> Place a block above the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 1
ADD 4 0
ADD 3 0
ADD 2 0
ADD 1 0"
"30P8I9JKOIMJ5HRAPUVRSYAV6NW5VD","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:23 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:23 PDT 2015","","","3LYA37P8IQOA06C0H2DYIVVQMX3BK6","A312KFQ78WB3A4","Approved","Fri Oct 02 14:12:25 PDT 2015","Fri Oct 02 14:20:04 PDT 2015","Fri Oct 02 22:20:04 PDT 2015","2015-10-03 05:22:37 UTC","","","459","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block on the bottom of the last block <br> Place a block below the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place a block to the left of the last block <br> Place two blocks on top of the last block <br> Place a block to the left of the last block <br> Place a block above the last block <br> Place a block above the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 1
ADD 4 0
ADD 3 0
ADD 2 0
ADD 1 0"
"3PUV2Q8SV45Z0G8XZJMAPY4GGCEBDL","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","36NEMU28XFEXEXAEX5MAKM0FL3GWMC","A1TTA3N401CZTS","Approved","Fri Oct 02 14:25:36 PDT 2015","Fri Oct 02 14:26:15 PDT 2015","Fri Oct 02 22:26:15 PDT 2015","2015-10-03 05:27:38 UTC","","","39","100% (26/26)","100% (26/26)","100% (26/26)","Place a block in the middle of the grid <br> Place two blocks to the left of the last block <br> Place a block on the bottom of the last block <br> Place two blocks to the left of the last block <br> Place a block on the bottom of the last block <br> Place two blocks to the right of the last block <br> Place a block above the last block <br> Place a block to the right of the last block <br> Place two blocks on top of the last block <br> Place two blocks to the right of the last block","ADD 2 2
ADD 2 1
ADD 2 0
ADD 3 0
ADD 4 0
ADD 4 1
ADD 4 2
ADD 3 2
ADD 3 3
ADD 2 3
ADD 1 3
ADD 1 4"
"3PUV2Q8SV45Z0G8XZJMAPY4GGCEBDL","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","37TRT2X24QSFPM6IZHDMHGVD783JBF","A34DWBBWZRLO1X","Approved","Fri Oct 02 14:12:10 PDT 2015","Fri Oct 02 14:12:48 PDT 2015","Fri Oct 02 22:12:48 PDT 2015","2015-10-03 05:17:36 UTC","","","38","100% (94/94)","100% (94/94)","100% (94/94)","Place a block in the middle of the grid <br> Place two blocks to the left of the last block <br> Place a block on the bottom of the last block <br> Place two blocks to the left of the last block <br> Place a block on the bottom of the last block <br> Place two blocks to the right of the last block <br> Place a block above the last block <br> Place a block to the right of the last block <br> Place two blocks on top of the last block <br> Place two blocks to the right of the last block","ADD 2 2
ADD 2 1
ADD 2 0
ADD 3 0
ADD 3 1
ADD 3 2
ADD 1 2
DEL 1 2
ADD 1 2
ADD 0 2
ADD 0 3
ADD 0 4"
"3KVQ0UJWPXMWK6RFF40NE0T9DWY5WN","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:23 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:23 PDT 2015","","","340UGXU9DY23CGFIGX80PUYVRGJUVU","A312KFQ78WB3A4","Approved","Fri Oct 02 14:29:15 PDT 2015","Fri Oct 02 14:38:23 PDT 2015","Fri Oct 02 22:38:23 PDT 2015","2015-10-03 05:42:36 UTC","","","548","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block on the bottom of the last block <br> Place a block below the last block <br> Place a block to the right of the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place two blocks above the last block <br> Place a block above the last block <br> Place a block above the last block <br> Place a block to the left of the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 3
ADD 4 4
ADD 3 4
ADD 2 4
ADD 1 4
ADD 0 4
ADD 0 3"
"3KVQ0UJWPXMWK6RFF40NE0T9DWY5WN","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:23 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:23 PDT 2015","","","3IAEQB9FMELUA341KCN71WDLCPNWDT","A34DWBBWZRLO1X","Approved","Fri Oct 02 14:12:49 PDT 2015","Fri Oct 02 14:13:08 PDT 2015","Fri Oct 02 22:13:08 PDT 2015","2015-10-03 05:17:36 UTC","","","19","100% (94/94)","100% (94/94)","100% (94/94)","Place a block in the middle of the grid <br> Place a block on the bottom of the last block <br> Place a block below the last block <br> Place a block to the right of the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place two blocks above the last block <br> Place a block above the last block <br> Place a block above the last block <br> Place a block to the left of the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 3
ADD 4 4
ADD 3 4
ADD 2 4
ADD 1 4
ADD 0 4
ADD 0 3"
"3IJ95K7NDXD4D97L4ZSRME77AT8GNP","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","3U84XHCDICEL42QD2O6LXWDXGE1Z4C","A1KF05U5IO9AFG","Approved","Fri Oct 02 14:35:43 PDT 2015","Fri Oct 02 14:36:27 PDT 2015","Fri Oct 02 22:36:27 PDT 2015","2015-10-03 05:37:40 UTC","","","44","100% (38/38)","100% (38/38)","100% (38/38)","Place a block in the middle of the grid <br> Place a block above the last block <br> Place a block on top of the last block <br> Place a block above the last block <br> Place a block on top of the last block <br> Place two blocks to the right of the last block <br> Place a block below the last block <br> Place a block below the last block <br> Place a block to the left of the last block <br> Place two blocks below the last block","ADD 2 2
ADD 1 2
ADD 0 2
ADD 0 4
ADD 0 3
ADD 1 3
ADD 2 3"
"3IJ95K7NDXD4D97L4ZSRME77AT8GNP","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","39GAF6DQWR1N3JOKE9YGESTYGJK1V0","A312KFQ78WB3A4","Approved","Fri Oct 02 14:22:15 PDT 2015","Fri Oct 02 14:30:07 PDT 2015","Fri Oct 02 22:30:07 PDT 2015","2015-10-03 05:32:39 UTC","","","472","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block above the last block <br> Place a block on top of the last block <br> Place a block above the last block <br> Place a block on top of the last block <br> Place two blocks to the right of the last block <br> Place a block below the last block <br> Place a block below the last block <br> Place a block to the left of the last block <br> Place two blocks below the last block","ADD 2 2
ADD 1 2
ADD 0 2
ADD 0 3
ADD 0 4
ADD 1 4
ADD 2 4
ADD 2 3
ADD 3 3"
"3M67TQBQQHPIEGQOHPHC8R1K79F9A8","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:23 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:23 PDT 2015","","","3LJ7UR74RHERNDCUZ0VR296O60U4N1","A2HM35CWB7IIFM","Approved","Fri Oct 02 14:37:29 PDT 2015","Fri Oct 02 14:41:07 PDT 2015","Fri Oct 02 22:41:07 PDT 2015","2015-10-03 05:42:38 UTC","","","218","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place two blocks on top of the last block <br> Place a block above the last block <br> Place a block to the right of the last block <br> Place two blocks below the last block <br> Place a block to the right of the last block <br> Place two blocks below the last block <br> Place a block below the last block <br> Place two blocks to the right of the last block <br> Place a block below the last block","ADD 2 2
ADD 1 2
ADD 0 2
ADD 0 3
ADD 1 3
ADD 1 4
ADD 2 4
ADD 3 4
ADD 4 4"
"3M67TQBQQHPIEGQOHPHC8R1K79F9A8","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:23 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:23 PDT 2015","","","3DOCMVPBTNFD9LM0H5AN1ICOXHNNND","A34DWBBWZRLO1X","Approved","Fri Oct 02 14:26:48 PDT 2015","Fri Oct 02 14:27:03 PDT 2015","Fri Oct 02 22:27:03 PDT 2015","2015-10-03 05:27:39 UTC","","","15","100% (94/94)","100% (94/94)","100% (94/94)","Place a block in the middle of the grid <br> Place two blocks on top of the last block <br> Place a block above the last block <br> Place a block to the right of the last block <br> Place two blocks below the last block <br> Place a block to the right of the last block <br> Place two blocks below the last block <br> Place a block below the last block <br> Place two blocks to the right of the last block <br> Place a block below the last block","ADD 2 2
ADD 1 2
ADD 0 2
ADD 0 3
ADD 1 3
ADD 2 3
ADD 3 3
ADD 4 3
ADD 4 4"
"3EHIMLB7F70XAYFSI3LQPHTD0YNH82","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","3H0W84IWBK3UUD1FHDOLKFNPKMCREH","A1TTA3N401CZTS","Approved","Fri Oct 02 14:35:22 PDT 2015","Fri Oct 02 14:44:18 PDT 2015","Fri Oct 02 22:44:18 PDT 2015","2015-10-03 05:47:36 UTC","","","536","100% (26/26)","100% (26/26)","100% (26/26)","Place a block in the middle of the grid <br> Place a block on the bottom of the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place two blocks to the right of the last block <br> Place two blocks to the right of the last block <br> Place two blocks to the right of the last block <br> Place a block on top of the last block <br> Place a block to the left of the last block <br> Place two blocks above the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 3
ADD 4 4
ADD 3 4
ADD 3 3
ADD 2 3"
"3EHIMLB7F70XAYFSI3LQPHTD0YNH82","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","33PPO7FECVGC98KWVVJS054DXESDI6","AJPQEZBVJXVE9","Approved","Fri Oct 02 14:32:59 PDT 2015","Fri Oct 02 14:33:12 PDT 2015","Fri Oct 02 22:33:12 PDT 2015","2015-10-03 05:37:36 UTC","","","13","100% (28/28)","100% (28/28)","100% (28/28)","Place a block in the middle of the grid <br> Place a block on the bottom of the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place two blocks to the right of the last block <br> Place two blocks to the right of the last block <br> Place two blocks to the right of the last block <br> Place a block on top of the last block <br> Place a block to the left of the last block <br> Place two blocks above the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 3
ADD 4 4"
"3B6F54KMR2D4P79NUCOAELD7V3Y1SN","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","3PW9OPU9PQLE6SQIQZE5CNWNJLT21V","A2HM35CWB7IIFM","Approved","Fri Oct 02 14:37:12 PDT 2015","Fri Oct 02 14:39:33 PDT 2015","Fri Oct 02 22:39:33 PDT 2015","2015-10-03 05:42:37 UTC","","","141","100% (76/76)","100% (76/76)","100% (76/76)","Place a block in the middle of the grid <br> Place a block below the last block <br> Place two blocks on the bottom of the last block <br> Place two blocks on the bottom of the last block <br> Place a block to the right of the last block <br> Place two blocks on the bottom of the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place a block to the right of the last block <br> Place a block below the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 3
ADD 4 4"
"3B6F54KMR2D4P79NUCOAELD7V3Y1SN","3LC6UUY7PQDC44EZ77IW54L9SUTDD5","Arrange blocks in a grid","Follow a series of instructions to arrange blocks in a grid.","arrange, blocks, instructions","$0.10","Fri Oct 02 14:03:30 PDT 2015","2","BatchId:2110392;","600","28800","Sun Oct 04 14:03:30 PDT 2015","","","3VAR3R6G1P2AOZZ8CILHYAMYYWUO86","A34DWBBWZRLO1X","Approved","Fri Oct 02 14:33:21 PDT 2015","Fri Oct 02 14:34:20 PDT 2015","Fri Oct 02 22:34:20 PDT 2015","2015-10-03 05:37:37 UTC","","","59","100% (94/94)","100% (94/94)","100% (94/94)","Place a block in the middle of the grid <br> Place a block below the last block <br> Place two blocks on the bottom of the last block <br> Place two blocks on the bottom of the last block <br> Place a block to the right of the last block <br> Place two blocks on the bottom of the last block <br> Place a block on the bottom of the last block <br> Place a block to the right of the last block <br> Place a block to the right of the last block <br> Place a block below the last block","ADD 2 2
ADD 3 2
ADD 4 2
ADD 4 3
ADD 4 4"
